1.55,-0.25,-0.62,0.68,1.19,-5.27,4.00,70,123,-59
1.60,-0.24,-0.58,0.73,5.78,-6.58,1.90,69,122,-59
1.65,-0.22,-0.54,0.79,8.75,-2.27,-1.69,70,122,-58
1.71,-0.20,-0.49,0.81,19.07,0.07,-2.00,69,122,-57
1.76,-0.18,-0.42,0.86,25.01,2.09,-20.56,70,121,-56
1.82,-0.15,-0.29,0.96,49.16,2.34,-26.82,71,121,-52
1.87,-0.10,-0.17,0.90,39.11,14.90,-34.10,71,119,-52
1.92,-0.09,-0.01,0.84,50.10,8.61,-86.62,73,115,-51
1.98,-0.07,-0.22,0.73,53.97,9.44,-100.39,75,110,-49
2.03,0.05,-0.76,0.57,34.45,17.43,-140.24,74,106,-48
2.09,-0.03,-1.36,0.43,-21.37,44.53,-109.47,77,100,-46
2.15,-0.11,-1.77,0.44,-9.81,10.46,-38.92,75,95,-48
2.20,-0.17,-1.55,0.59,6.82,2.35,18.87,76,97,-46
2.25,-0.09,-1.13,0.65,5.55,15.81,43.89,74,100,-47
2.30,0.00,-0.82,0.62,-3.85,6.16,33.51,74,101,-47
2.36,-0.07,-0.63,0.66,2.41,7.23,27.99,76,103,-47
2.41,-0.05,-0.60,0.62,2.40,-21.55,29.69,76,105,-48
2.46,-0.15,-0.44,0.68,4.52,-4.58,19.20,76,105,-46
2.52,-0.11,-0.54,0.69,-10.60,-1.41,29.56,76,105,-49
2.57,-0.16,-0.47,0.65,-13.28,-10.08,23.28,73,107,-48
2.63,-0.19,-0.50,0.69,-14.18,-11.12,25.25,75,109,-49
2.68,-0.15,-0.53,0.78,-24.21,-11.65,21.36,75,108,-49
2.74,-0.18,-0.53,0.80,-17.67,-19.35,25.46,74,111,-51
2.80,-0.18,-0.46,0.81,-15.52,-20.94,23.34,73,114,-52
2.85,-0.15,-0.45,0.86,-20.01,-10.51,23.77,73,111,-52
2.91,-0.13,-0.49,0.84,-21.97,-10.89,16.28,71,116,-52
2.96,-0.15,-0.52,0.85,-18.18,-6.74,16.85,71,114,-52
3.02,-0.18,-0.55,0.78,-17.97,0.05,12.57,71,115,-54
3.07,-0.17,-0.52,0.78,-4.10,0.37,3.86,73,114,-56
3.12,-0.16,-0.57,0.73,-6.23,-6.18,3.74,73,117,-54
3.18,-0.18,-0.59,0.71,-2.49,-15.26,-0.40,72,117,-55
3.23,-0.19,-0.58,0.74,3.12,-12.12,-5.36,72,116,-54
3.29,-0.10,-0.63,0.82,2.86,-22.15,0.36,72,115,-54
3.34,-0.10,-0.49,0.90,30.97,-1.25,-27.11,72,116,-52
3.40,-0.20,-0.67,0.68,16.53,14.24,-19.70,72,113,-54
3.45,-0.24,-0.72,0.52,5.07,-0.50,-3.04,72,114,-51
3.50,-0.24,-0.65,0.54,-3.88,-6.00,0.35,73,114,-50
3.56,-0.22,-0.65,0.60,-12.48,-7.30,3.62,72,114,-53
3.61,-0.20,-0.63,0.68,-16.64,-0.60,4.30,73,113,-52
3.66,-0.19,-0.65,0.72,-17.01,3.88,8.77,73,116,-54
3.72,-0.18,-0.64,0.75,-9.73,-0.44,12.99,72,117,-53
3.77,-0.19,-0.67,0.78,-2.14,-5.52,26.23,72,116,-54
3.83,-0.17,-0.61,0.79,2.36,-1.44,15.17,71,116,-52
3.88,-0.16,-0.62,0.75,2.11,-0.50,7.03,71,118,-53
3.93,-0.17,-0.63,0.74,0.60,3.68,11.40,69,118,-55
3.98,-0.15,-0.56,0.77,1.34,11.27,1.84,71,117,-53
4.03,-0.16,-0.57,0.78,3.73,13.39,0.65,72,118,-55
4.09,-0.18,-0.57,0.77,3.09,22.21,2.19,72,118,-55
4.14,-0.18,-0.53,0.76,8.91,17.65,3.68,69,118,-55
4.19,-0.18,-0.46,0.73,10.86,8.42,-0.77,74,120,-53
4.24,-0.18,-0.41,0.78,24.96,-3.75,-10.39,71,118,-53
4.30,-0.21,-0.46,0.80,26.90,-6.63,-9.05,72,117,-51
4.35,-0.21,-0.36,0.84,19.01,12.43,-12.26,71,118,-51
4.41,-0.20,-0.24,0.81,19.37,18.88,-20.69,72,115,-50
4.46,-0.16,-0.09,0.85,24.07,25.52,-43.05,73,115,-50
4.52,-0.09,-0.10,0.80,36.22,14.98,-85.28,76,113,-50
4.57,-0.11,-0.59,0.69,56.62,5.17,-87.53,75,108,-47
4.63,-0.01,-1.02,0.60,-1.02,55.31,-129.79,75,101,-48
4.68,0.02,-1.45,0.45,2.05,32.16,-75.60,76,97,-48
4.74,-0.16,-1.56,0.52,5.95,16.56,-35.39,75,97,-47
4.79,-0.23,-1.35,0.57,8.30,0.07,30.06,75,96,-46
4.84,-0.13,-0.98,0.65,2.38,9.48,45.01,75,100,-46
4.89,-0.11,-0.75,0.65,13.70,-21.45,40.02,73,101,-45
4.95,-0.21,-0.64,0.62,-24.19,-11.21,39.09,75,102,-44
5.00,-0.14,-0.61,0.72,-4.72,-28.82,54.15,75,106,-47
5.06,-0.19,-0.53,0.74,-28.04,-3.79,47.42,72,107,-47
5.11,-0.24,-0.44,0.78,-30.99,17.65,41.82,75,111,-50
5.17,-0.20,-0.46,0.72,-40.59,9.31,33.94,74,113,-52
5.22,-0.23,-0.43,0.65,-37.60,-28.18,32.02,74,112,-52
5.28,-0.22,-0.34,0.72,4.59,-32.87,23.77,74,112,-52
5.33,-0.19,-0.48,0.68,-39.51,-8.71,19.39,75,115,-54
5.39,-0.21,-0.46,0.71,-27.66,-8.84,9.00,72,117,-55
5.44,-0.22,-0.51,0.71,-19.65,-18.41,2.94,74,117,-56
5.50,-0.20,-0.63,0.75,-34.75,-24.45,9.49,72,116,-57
5.55,-0.24,-0.60,0.76,-43.07,-15.75,13.71,73,119,-57
5.61,-0.19,-0.55,0.78,-31.93,-21.44,13.44,72,119,-59
5.66,-0.17,-0.61,0.77,-8.93,-37.03,-0.73,72,118,-59
5.72,-0.19,-0.71,0.77,-7.34,-32.62,5.35,72,117,-58
5.77,-0.23,-0.67,0.74,-4.91,0.16,1.33,72,118,-59
5.82,-0.20,-0.68,0.68,-5.71,7.33,-0.72,72,120,-60
5.88,-0.20,-0.69,0.62,2.72,2.83,-5.12,71,119,-58
5.93,-0.22,-0.72,0.59,1.33,0.77,-2.74,72,118,-59
5.98,-0.23,-0.73,0.55,-3.81,1.25,-1.88,72,118,-60
6.03,-0.22,-0.71,0.59,-6.95,4.26,-3.36,72,117,-59
6.09,-0.22,-0.72,0.63,-6.07,5.62,-4.30,73,117,-60
6.14,-0.24,-0.71,0.62,-2.13,-0.02,-0.08,70,118,-61
6.20,-0.16,-0.67,0.75,12.75,-0.37,-6.42,72,117,-59
6.25,-0.18,-0.72,0.67,15.86,8.09,-11.18,74,116,-58
6.30,-0.18,-0.74,0.62,27.37,-15.51,-0.81,73,117,-56
6.36,-0.24,-0.71,0.64,16.39,-6.95,-5.07,72,116,-57
6.41,-0.25,-0.75,0.63,6.95,0.34,7.03,72,116,-55
6.46,-0.23,-0.68,0.65,1.79,4.70,12.73,71,117,-57
6.52,-0.20,-0.64,0.69,2.14,6.03,11.23,72,117,-56
6.57,-0.18,-0.62,0.70,-1.21,9.02,11.93,70,119,-56
6.62,-0.17,-0.58,0.71,-2.39,16.39,9.48,72,118,-58
6.67,-0.16,-0.57,0.71,3.89,12.73,7.71,71,118,-56
6.73,-0.17,-0.52,0.75,5.71,11.70,6.65,71,121,-58
6.78,-0.17,-0.47,0.76,10.46,10.64,0.75,72,121,-57
6.83,-0.18,-0.43,0.78,22.54,1.41,-13.25,74,118,-58
6.88,-0.21,-0.41,0.84,32.80,9.75,-18.39,73,117,-55
6.94,-0.20,-0.31,0.83,24.80,31.68,-20.55,73,118,-54
6.99,-0.24,-0.27,0.86,52.21,12.27,-54.79,74,116,-53
7.05,-0.32,-0.22,0.86,49.99,10.82,-45.15,72,113,-49
7.11,-0.18,-0.30,0.73,51.03,52.83,-75.81,71,110,-50
7.16,0.01,-1.14,0.43,29.71,47.75,-88.60,74,108,-49
7.21,-0.26,-1.46,0.32,-43.56,97.40,-70.47,75,104,-51
7.27,-0.29,-1.60,0.27,-1.79,26.27,-12.05,75,103,-51
7.32,-0.39,-1.30,0.46,0.55,7.90,25.44,76,106,-52
7.38,-0.30,-0.87,0.53,7.13,-17.39,22.70,77,106,-52
7.43,-0.31,-0.79,0.61,6.74,-19.94,25.09,77,107,-51
7.49,-0.33,-0.81,0.57,-13.15,-23.00,37.51,74,108,-49
7.54,-0.39,-0.55,0.65,-11.07,-16.83,45.10,76,111,-52
7.60,-0.25,-0.50,0.70,-15.35,-15.82,49.35,75,113,-52
7.65,-0.27,-0.44,0.64,-30.21,-11.96,38.94,73,117,-53
7.71,-0.30,-0.36,0.67,-7.74,2.38,28.90,73,118,-56
7.76,-0.25,-0.57,0.56,-47.62,-19.49,32.46,72,118,-56
7.82,-0.34,-0.43,0.65,-36.90,-5.68,17.40,72,121,-58
7.87,-0.29,-0.49,0.71,-41.76,-8.63,14.50,70,122,-60
7.93,-0.27,-0.54,0.74,-42.79,-22.54,4.26,72,120,-61
7.98,-0.33,-0.63,0.73,-37.46,-15.63,4.12,73,120,-64
8.04,-0.35,-0.65,0.71,-36.35,-6.47,11.46,72,121,-63
8.09,-0.32,-0.64,0.64,-23.63,-26.02,15.34,71,122,-66
8.15,-0.28,-0.67,0.67,-23.51,-41.71,17.79,72,124,-65
8.21,-0.31,-0.61,0.79,-5.74,-13.71,4.06,70,126,-63
8.26,-0.31,-0.68,0.66,-14.94,1.03,9.15,69,125,-65
8.31,-0.30,-0.67,0.57,-6.92,-9.33,2.85,69,124,-64
8.37,-0.31,-0.69,0.59,-1.81,-8.58,-2.29,70,123,-64
8.42,-0.31,-0.71,0.58,0.33,-4.71,0.08,70,124,-64
8.47,-0.31,-0.70,0.56,-1.30,-2.14,-3.39,68,124,-63
8.53,-0.31,-0.70,0.55,1.61,-1.92,-5.27,71,124,-64
8.58,-0.32,-0.72,0.54,-0.98,1.40,-7.24,69,124,-63
8.63,-0.33,-0.71,0.54,0.11,1.38,-6.71,70,123,-64
8.69,-0.34,-0.73,0.52,-1.11,0.73,-8.03,70,125,-65
8.74,-0.34,-0.72,0.51,-3.82,3.59,-7.08,71,122,-65
8.79,-0.33,-0.73,0.52,-2.39,0.37,-7.78,70,122,-66
8.84,-0.34,-0.76,0.54,-0.27,1.75,-6.45,71,123,-65
8.90,-0.33,-0.76,0.54,-4.17,7.99,-2.46,72,121,-66
8.95,-0.33,-0.75,0.53,-0.82,4.49,-3.24,71,122,-65
9.00,-0.32,-0.73,0.54,1.54,3.27,-4.01,72,121,-66
9.06,-0.31,-0.75,0.54,-1.80,4.10,-2.94,72,122,-67
9.11,-0.32,-0.73,0.55,0.51,2.59,-0.60,73,123,-65
9.16,-0.31,-0.71,0.59,2.62,1.31,-0.53,71,122,-65
9.21,-0.30,-0.71,0.59,4.07,-0.03,-1.30,73,121,-65
9.27,-0.30,-0.72,0.59,6.18,-3.77,2.43,71,120,-65
9.32,-0.29,-0.72,0.61,8.18,-9.11,5.58,73,121,-65
9.37,-0.28,-0.68,0.68,15.79,-9.40,5.10,72,122,-63
9.42,-0.27,-0.66,0.73,15.25,-0.17,5.76,71,122,-63
9.48,-0.26,-0.57,0.75,34.60,-0.65,-0.09,71,122,-64
9.53,-0.22,-0.52,0.78,42.88,0.04,-4.75,70,121,-60
9.58,-0.19,-0.40,0.80,57.28,7.70,-23.06,72,121,-57
9.64,-0.21,-0.34,0.79,57.95,5.52,-29.18,73,119,-57
9.69,-0.23,-0.08,0.84,53.79,27.92,-48.90,73,117,-55
9.75,-0.11,-0.05,0.81,81.98,41.32,-109.05,73,112,-51
9.80,0.05,-0.73,0.48,28.92,55.98,-160.70,75,104,-50
9.86,-0.11,-1.87,0.25,6.06,20.94,-85.52,75,101,-50
9.91,-0.44,-2.00,0.36,-26.96,29.53,-7.91,77,101,-52
9.97,-0.27,-1.38,0.41,-5.76,7.99,40.95,74,103,-50
10.02,-0.12,-0.86,0.47,1.22,-20.24,37.19,75,104,-54
10.07,-0.11,-0.67,0.61,3.52,-11.73,28.19,76,105,-51
10.13,-0.11,-0.66,0.60,-17.11,-18.91,38.63,75,106,-52
10.19,-0.21,-0.45,0.68,-13.93,-29.01,28.69,75,110,-51
10.24,-0.20,-0.53,0.80,-15.74,-17.29,29.86,75,112,-53
10.30,-0.27,-0.52,0.74,-30.02,1.21,25.47,74,112,-53
10.36,-0.26,-0.50,0.72,-17.54,-14.93,24.43,74,114,-54
10.41,-0.29,-0.54,0.69,-22.01,-3.23,17.07,73,111,-56
10.47,-0.25,-0.55,0.64,-21.71,-14.64,19.68,73,115,-58
10.53,-0.23,-0.58,0.67,-17.97,-32.57,16.63,74,118,-57
10.58,-0.27,-0.59,0.72,-23.26,-20.20,12.73,73,116,-58
10.64,-0.22,-0.54,0.78,-22.74,-10.13,8.16,72,119,-58
10.70,-0.21,-0.59,0.76,-35.20,-1.59,11.71,73,119,-59
10.75,-0.22,-0.56,0.71,-29.45,-0.74,3.72,73,121,-62
10.81,-0.23,-0.62,0.71,-7.54,-16.98,-7.42,73,119,-61
10.86,-0.28,-0.75,0.68,-4.47,-14.67,1.75,72,118,-62
10.92,-0.28,-0.74,0.63,-5.67,-6.89,7.82,73,120,-62
10.97,-0.25,-0.68,0.62,2.11,-7.35,3.89,73,118,-61
11.03,-0.22,-0.69,0.62,0.39,-8.16,1.33,73,118,-61
11.08,-0.24,-0.71,0.61,4.16,-2.59,2.66,73,119,-63
11.13,-0.24,-0.70,0.59,-3.00,0.19,0.98,71,119,-60
11.19,-0.24,-0.69,0.56,1.62,-8.23,-1.86,73,122,-63
11.24,-0.25,-0.71,0.60,3.90,-10.30,-4.03,73,119,-60
11.30,-0.27,-0.72,0.60,-1.42,-1.51,-2.69,73,119,-60
11.35,-0.27,-0.71,0.60,0.39,3.15,-0.68,73,119,-62
11.40,-0.26,-0.71,0.58,0.15,4.22,-1.18,72,119,-61
11.46,-0.26,-0.71,0.57,-2.69,5.37,-0.04,73,119,-61
11.51,-0.23,-0.69,0.58,-5.84,5.96,-1.79,72,117,-61
11.56,-0.23,-0.69,0.60,-4.26,3.08,-5.20,73,119,-63
11.62,-0.25,-0.72,0.64,-2.76,0.69,-3.61,72,118,-61
11.67,-0.24,-0.71,0.69,0.93,6.43,-0.49,71,117,-61
11.73,-0.23,-0.69,0.69,3.66,8.99,-2.33,72,119,-61
11.78,-0.23,-0.71,0.70,8.00,3.23,-0.69,73,119,-64
11.83,-0.24,-0.68,0.71,8.91,8.52,8.88,73,118,-61
11.88,-0.22,-0.59,0.72,15.19,7.89,5.50,72,118,-64
11.94,-0.23,-0.55,0.73,15.75,12.48,1.94,73,119,-60
11.99,-0.25,-0.47,0.75,29.68,11.09,1.47,73,120,-61
12.05,-0.23,-0.39,0.77,32.36,5.94,-12.74,73,118,-59
12.10,-0.22,-0.17,0.85,45.86,31.98,-25.02,72,116,-58
12.16,-0.18,-0.22,0.70,53.80,33.97,-57.74,75,114,-55
12.21,-0.14,-0.36,0.58,41.63,43.51,-95.68,75,110,-55
12.27,-0.00,-1.04,0.37,32.63,13.26,-138.21,78,103,-54
12.33,-0.24,-1.80,0.33,15.59,5.04,-74.07,74,99,-51
12.38,-0.30,-1.85,0.41,-18.48,42.51,17.23,76,99,-54
12.44,-0.18,-1.35,0.35,-29.85,26.18,61.14,78,102,-56
12.49,-0.02,-0.93,0.42,-8.44,-39.22,48.56,76,103,-53
12.55,-0.17,-0.72,0.57,-31.36,-21.51,40.21,76,108,-53
12.60,-0.10,-0.54,0.76,-9.08,-33.97,25.55,76,112,-57
12.66,-0.27,-0.53,0.63,-23.67,-4.07,12.60,77,110,-59
12.72,-0.23,-0.52,0.70,-20.36,-8.89,18.49,77,112,-56
12.77,-0.24,-0.52,0.71,-23.68,-14.68,9.47,76,111,-60
12.83,-0.30,-0.55,0.67,-26.92,-14.37,12.94,76,112,-60
12.89,-0.25,-0.57,0.65,-21.04,-43.85,7.64,76,112,-60
12.94,-0.23,-0.63,0.69,-29.22,-57.63,18.19,74,114,-62
13.00,-0.26,-0.61,0.71,-20.60,-21.32,14.86,74,114,-62
13.06,-0.19,-0.65,0.64,-26.73,-10.45,17.73,75,116,-62
13.11,-0.16,-0.66,0.61,-22.64,-14.78,13.01,76,116,-63
13.17,-0.16,-0.71,0.59,-23.87,-20.42,12.76,73,117,-63
13.23,-0.19,-0.69,0.63,-11.05,-18.47,3.74,73,115,-62
13.28,-0.18,-0.75,0.65,0.05,-20.42,0.13,73,116,-63
13.34,-0.17,-0.79,0.62,-5.56,-10.92,3.20,72,119,-64
13.39,-0.17,-0.77,0.57,-0.68,-8.33,2.95,71,118,-66
13.45,-0.17,-0.76,0.54,-2.56,-9.30,0.66,73,118,-63
13.50,-0.17,-0.76,0.53,-4.14,-7.27,-1.69,71,116,-64
13.56,-0.19,-0.78,0.55,-0.56,-2.24,-5.15,73,117,-65
13.61,-0.18,-0.79,0.54,-2.09,-3.94,-4.14,73,116,-63
13.67,-0.18,-0.79,0.53,-0.98,-4.59,-2.98,73,119,-63
13.72,-0.18,-0.77,0.52,-3.19,0.91,-2.40,72,116,-64
13.78,-0.17,-0.77,0.49,-4.30,1.05,-2.59,75,117,-62
13.83,-0.18,-0.80,0.48,-11.23,4.59,0.19,72,116,-64
13.89,-0.17,-0.79,0.49,-15.08,4.16,1.36,73,117,-65
13.94,-0.17,-0.78,0.53,-11.90,-0.06,-2.93,73,119,-67
14.00,-0.15,-0.79,0.56,-11.21,-2.40,-3.81,72,114,-68
14.05,-0.14,-0.77,0.58,-6.26,-3.30,-4.78,71,118,-64
14.11,-0.13,-0.78,0.61,-2.13,-2.55,-2.82,71,117,-68
14.16,-0.14,-0.79,0.63,10.75,-1.52,0.05,75,118,-65
14.22,-0.13,-0.78,0.65,18.68,0.89,0.24,72,119,-66
14.27,-0.14,-0.77,0.65,36.19,-3.00,-3.22,74,116,-63
14.32,-0.15,-0.74,0.67,31.32,13.02,1.97,73,119,-64
14.38,-0.11,-0.67,0.68,35.12,12.36,-0.18,74,117,-63
14.43,-0.09,-0.57,0.73,41.82,1.37,1.68,75,116,-61
14.49,-0.12,-0.38,0.84,49.69,21.52,-19.23,74,113,-57
14.54,-0.12,-0.24,0.85,59.34,40.13,-37.16,74,114,-57
14.60,-0.07,-0.19,0.75,79.15,81.12,-76.66,76,110,-56
14.65,0.13,-0.60,0.42,73.75,88.92,-137.64,75,104,-52
14.71,0.27,-1.33,0.20,6.88,52.95,-179.20,77,94,-52
14.77,-0.10,-2.00,0.45,22.19,-13.44,-26.33,77,92,-51
14.82,-0.34,-1.76,0.67,-29.75,66.14,75.72,76,97,-53
14.88,-0.08,-0.87,0.48,15.52,-16.40,56.40,77,102,-49
14.93,-0.21,-0.69,0.62,19.07,-27.75,46.94,76,105,-49
14.99,-0.22,-0.61,0.65,-7.82,-8.43,54.66,76,106,-49
15.04,-0.17,-0.44,0.64,-8.26,-17.59,46.22,75,108,-51
15.10,-0.17,-0.40,0.70,-11.90,-13.18,35.42,76,109,-51
15.16,-0.23,-0.40,0.73,-17.29,0.40,26.60,75,111,-51
15.21,-0.20,-0.47,0.71,-26.05,1.10,23.19,74,113,-51
15.27,-0.27,-0.48,0.65,-23.09,-4.48,20.55,74,114,-54
15.32,-0.25,-0.50,0.70,-29.37,-12.42,18.33,75,116,-55
15.38,-0.25,-0.51,0.73,-30.57,-13.66,10.47,74,117,-55
15.44,-0.29,-0.58,0.67,-36.29,-8.77,16.76,74,116,-58
15.49,-0.29,-0.59,0.66,-38.17,-7.23,18.53,73,117,-61
15.55,-0.23,-0.55,0.73,-18.31,-22.81,17.11,73,119,-60
15.61,-0.27,-0.60,0.74,-33.39,-1.61,2.16,72,119,-60
15.66,-0.27,-0.61,0.70,-15.91,-0.05,-4.57,73,117,-61
15.72,-0.27,-0.67,0.64,-7.85,-12.25,-6.97,72,117,-63
15.77,-0.29,-0.72,0.58,-11.93,-7.42,-2.14,73,117,-63
15.83,-0.26,-0.71,0.58,-7.10,-6.09,-3.05,74,119,-61
15.89,-0.26,-0.70,0.60,-5.97,-8.51,-4.22,73,119,-63
15.94,-0.28,-0.72,0.63,-2.78,-4.31,-8.90,72,118,-63
16.00,-0.30,-0.75,0.60,-4.78,-1.85,-2.40,73,118,-64
16.05,-0.28,-0.73,0.57,-1.93,-4.55,-0.33,72,117,-64
16.11,-0.27,-0.72,0.56,-1.91,-3.16,-1.69,71,118,-64
16.16,-0.27,-0.74,0.55,-4.84,-2.72,-1.43,74,117,-63
16.22,-0.25,-0.74,0.54,-4.01,-5.05,-0.85,72,117,-64
16.27,-0.26,-0.75,0.58,-4.56,0.38,-1.46,75,117,-64
16.33,-0.25,-0.75,0.56,-2.72,-2.04,0.25,72,118,-64
16.38,-0.25,-0.73,0.54,-5.67,-0.11,0.76,73,117,-64
16.43,-0.23,-0.71,0.53,-8.09,-1.57,0.51,73,116,-64
16.49,-0.21,-0.69,0.55,-16.01,1.01,-0.51,74,118,-64
16.54,-0.21,-0.69,0.58,-10.28,-2.28,0.24,73,116,-68
16.60,-0.21,-0.70,0.69,-4.13,12.83,0.65,72,117,-68
16.65,-0.25,-0.80,0.68,12.54,-1.05,-6.88,72,118,-66
16.71,-0.30,-0.86,0.73,19.90,3.43,3.27,73,118,-65
16.76,-0.29,-0.80,0.72,27.25,2.59,7.99,74,117,-64
16.81,-0.26,-0.71,0.75,43.50,-6.76,7.84,72,116,-62
16.87,-0.22,-0.58,0.79,45.11,1.91,5.68,72,118,-61
16.92,-0.21,-0.41,0.78,57.46,2.94,-8.94,73,117,-58
16.97,-0.25,-0.34,0.83,53.73,12.28,-26.08,73,115,-56
17.03,-0.24,-0.16,0.88,68.46,20.58,-32.92,75,115,-51
17.09,-0.14,-0.07,0.66,63.54,35.77,-78.46,74,110,-51
17.14,-0.01,-0.47,0.37,-14.24,83.10,-109.09,75,106,-51
17.20,-0.17,-1.94,0.23,6.46,24.85,-21.32,74,105,-52
17.26,-0.43,-1.82,0.37,-16.82,31.78,-3.59,77,104,-52
17.31,-0.28,-1.34,0.35,5.98,-0.31,41.31,76,106,-53
17.37,-0.14,-0.88,0.39,1.24,-14.11,30.94,76,107,-53
17.42,-0.14,-0.72,0.52,-11.94,-20.54,29.48,73,111,-55
17.48,-0.12,-0.59,0.59,-31.31,-19.17,13.06,76,112,-54
17.54,-0.31,-0.48,0.66,-24.52,-3.94,7.61,75,112,-56
17.59,-0.22,-0.54,0.71,-29.93,-22.42,14.19,74,113,-59
17.65,-0.37,-0.49,0.71,-28.25,-3.52,2.93,75,113,-57
17.70,-0.32,-0.53,0.74,-13.73,-19.19,10.76,74,116,-60
17.76,-0.28,-0.55,0.74,-10.05,-35.77,6.75,75,111,-60
17.82,-0.29,-0.61,0.67,-15.81,-30.08,12.89,76,114,-58
17.87,-0.25,-0.59,0.72,-16.55,-14.81,5.02,75,114,-58
17.93,-0.23,-0.66,0.72,-14.94,-24.86,16.65,73,116,-60
17.99,-0.27,-0.60,0.71,-12.56,-3.80,9.22,75,116,-61
18.04,-0.23,-0.62,0.69,-3.65,-10.77,6.49,74,117,-59
18.10,-0.22,-0.64,0.68,-11.65,-9.35,9.96,74,116,-61
18.15,-0.23,-0.59,0.69,-5.50,0.75,-3.05,75,117,-60
18.21,-0.24,-0.66,0.64,-2.73,-3.91,-3.57,75,115,-61
18.26,-0.25,-0.72,0.61,-4.69,-13.08,0.41,72,118,-62
18.32,-0.25,-0.70,0.64,-2.14,-2.47,1.05,75,116,-61
18.37,-0.22,-0.71,0.61,-6.32,1.88,-1.45,74,115,-59
18.43,-0.23,-0.71,0.59,-4.28,-3.59,-0.24,73,117,-62
18.48,-0.23,-0.71,0.59,-7.24,-7.26,-2.39,74,116,-60
18.54,-0.24,-0.72,0.60,-5.24,-9.59,-2.25,73,116,-60
18.59,-0.24,-0.74,0.58,-6.24,-11.60,1.35,73,116,-62
18.65,-0.25,-0.73,0.58,-7.06,-6.68,3.11,72,117,-60
18.70,-0.23,-0.73,0.58,-5.65,-3.51,5.88,75,117,-62
18.75,-0.22,-0.72,0.55,-10.49,-0.05,1.05,72,117,-60
18.81,-0.21,-0.73,0.54,-11.09,-4.46,3.71,74,118,-64
18.86,-0.18,-0.71,0.56,-15.37,-7.59,1.89,73,118,-63
18.92,-0.17,-0.70,0.60,-10.31,-13.61,-4.55,72,116,-62
18.98,-0.20,-0.76,0.67,-3.04,-10.06,-4.95,74,118,-63
19.03,-0.21,-0.77,0.67,-0.24,3.31,0.50,73,118,-62
19.09,-0.21,-0.75,0.66,4.32,5.87,3.50,74,119,-64
19.14,-0.20,-0.71,0.67,12.06,5.89,3.17,74,116,-63
19.19,-0.20,-0.70,0.67,14.88,9.51,-1.09,75,117,-63
19.25,-0.21,-0.71,0.65,19.97,8.85,2.98,72,115,-63
19.30,-0.23,-0.69,0.65,16.32,12.96,-0.20,73,117,-61
19.35,-0.24,-0.66,0.62,20.23,3.89,0.40,74,116,-61
19.41,-0.25,-0.61,0.64,25.65,5.17,-4.59,74,114,-61
19.46,-0.25,-0.60,0.63,19.78,7.77,-7.47,73,115,-60
19.51,-0.26,-0.52,0.68,29.08,8.00,-6.64,75,113,-60
19.57,-0.22,-0.34,0.79,9.70,37.68,-12.57,74,114,-59
19.62,-0.11,-0.09,0.86,54.67,5.87,-41.27,74,114,-58
19.68,-0.11,-0.23,0.88,80.79,53.67,-111.84,76,108,-54
19.74,-0.06,-1.06,0.48,14.02,93.72,-111.04,76,104,-55
